,right,cam,ctm,rate,cam_time,ctm_time,overtime
5291,1,0,11384,,-43411.258904218674,-43411.22018313408,1
5292,1,0,2213,,-43411.258904218674,-43411.22018313408,1
5293,1,0,9026,,-43411.258904218674,-43411.22018313408,1
5294,1,0,14387,,-43411.258904218674,-43411.22018313408,1
5295,1,0,8363,,-43411.258904218674,-43411.22018313408,1
5296,1,0,6657,,-43411.258904218674,-43411.22018313408,1
5297,1,0,14173,,-43411.258904218674,-43411.22018313408,1
5298,1,0,10877,,-43411.258904218674,-43411.22018313408,1
5299,1,0,11041,,-43411.258904218674,-43411.22018313408,1
5300,1,0,12812,,-43411.258904218674,-43411.22018313408,1
5301,1,0,3645,,-43411.258904218674,-43411.22018313408,1
5302,1,0,12478,,-43411.258904218674,-43411.22018313408,1
5303,1,0,11457,,-43411.258904218674,-43411.22018313408,1
5304,1,0,2634,,-43411.258904218674,-43411.22018313408,1
5305,1,0,8156,,-43411.258904218674,-43411.22018313408,1
5306,1,0,11011,,-43411.258904218674,-43411.22018313408,1
5307,1,0,8968,,-43411.258904218674,-43411.22018313408,1
5308,1,0,12092,,-43411.258904218674,-43411.22018313408,1
5309,1,0,6710,,-43411.258904218674,-43411.22018313408,1
5310,1,0,10414,,-43411.258904218674,-43411.22018313408,1
5311,1,0,3010,,-43411.258904218674,-43411.22018313408,1
5312,1,0,13216,,-43411.258904218674,-43411.22018313408,1
5313,1,0,8351,,-43411.258904218674,-43411.22018313408,1
5314,1,0,1647,,-43411.258904218674,-43411.22018313408,1
5315,1,0,11074,,-43411.258904218674,-43411.22018313408,1
5316,1,0,7061,,-43411.258904218674,-43411.22018313408,1
5317,1,0,12796,,-43411.258904218674,-43411.22018313408,1
5318,0,0,7025,,-43411.258904218674,-43411.22018313408,1
5319,1,0,13770,,-43411.258904218674,-43411.22018313408,1
5320,1,0,12475,,-43411.258904218674,-43411.22018313408,1
5321,1,0,12444,,-43411.258904218674,-43411.22018313408,1
5322,1,0,7716,,-43411.258904218674,-43411.22018313408,1
5323,1,0,13980,,-43411.258904218674,-43411.22018313408,1
5324,0,0,6051,,-43411.258904218674,-43411.22018313408,1
5325,1,0,10883,,-43411.258904218674,-43411.22018313408,1
5326,1,0,14413,,-43411.258904218674,-43411.22018313408,1
5327,1,0,5606,,-43411.258904218674,-43411.22018313408,1
5328,1,0,5456,,-43411.258904218674,-43411.22018313408,1
5329,1,0,10574,,-43411.258904218674,-43411.22018313408,1
5330,1,0,13586,,-43411.258904218674,-43411.22018313408,1
5331,1,0,11690,,-43411.258904218674,-43411.22018313408,1
5332,1,0,12038,,-43411.258904218674,-43411.22018313408,1
5333,1,0,13565,,-43411.258904218674,-43411.22018313408,1
5334,1,0,10349,,-43411.258904218674,-43411.22018313408,1
5335,1,0,6679,,-43411.258904218674,-43411.22018313408,1
5336,1,0,10288,,-43411.258904218674,-43411.22018313408,1
5337,1,0,9927,,-43411.258904218674,-43411.22018313408,1
5338,1,0,6522,,-43411.258904218674,-43411.22018313408,1
5339,1,0,13025,,-43411.258904218674,-43411.22018313408,1
5340,0,0,8525,,-43411.258904218674,-43411.22018313408,1
5341,1,0,8856,,-43411.258904218674,-43411.22018313408,1
5342,1,0,13508,,-43411.258904218674,-43411.22018313408,1
5343,0,0,3741,,-43411.258904218674,-43411.22018313408,1
5344,1,0,4229,,-43411.258904218674,-43411.22018313408,1
5345,1,0,10081,,-43411.258904218674,-43411.22018313408,1
5346,1,0,7826,,-43411.258904218674,-43411.22018313408,1
5347,1,0,13639,,-43411.258904218674,-43411.22018313408,1
5348,1,0,9386,,-43411.258904218674,-43411.22018313408,1
5349,1,0,8942,,-43411.258904218674,-43411.22018313408,1
5350,0,0,9731,,-43411.258904218674,-43411.22018313408,1
5351,1,0,9554,,-43411.258904218674,-43411.22018313408,1
5352,1,0,2052,,-43411.258904218674,-43411.22018313408,1
5353,1,0,10448,,-43411.258904218674,-43411.22018313408,1
5354,1,0,12401,,-43411.258904218674,-43411.22018313408,1
5355,1,0,10492,,-43411.258904218674,-43411.22018313408,1
5356,1,0,9534,,-43411.258904218674,-43411.22018313408,1
5357,1,0,5626,,-43411.258904218674,-43411.22018313408,1
5358,1,0,11766,,-43411.258904218674,-43411.22018313408,1
5359,1,0,12639,,-43411.258904218674,-43411.22018313408,1
5360,1,0,10681,,-43411.258904218674,-43411.22018313408,1
5361,1,0,2344,,-43411.258904218674,-43411.22018313408,1
5362,1,0,9505,,-43411.258904218674,-43411.22018313408,1
5363,1,0,2998,,-43411.258904218674,-43411.22018313408,1
5364,1,0,8324,,-43411.258904218674,-43411.22018313408,1
5365,1,0,12479,,-43411.258904218674,-43411.22018313408,1
5366,1,0,3656,,-43411.258904218674,-43411.22018313408,1
5367,1,592,162,,-43411.258904218674,-43411.22018313408,1
5368,1,0,14956,,-43411.258904218674,-43411.22018313408,1
5369,1,0,6114,,-43411.258904218674,-43411.22018313408,1
5370,1,0,11647,,-43411.258904218674,-43411.22018313408,1
5371,1,0,9551,,-43411.258904218674,-43411.22018313408,1
5372,0,0,9040,,-43411.258904218674,-43411.22018313408,1
5373,1,0,11526,,-43411.258904218674,-43411.22018313408,1
5374,1,0,6337,,-43411.258904218674,-43411.22018313408,1
5375,1,0,10846,,-43411.258904218674,-43411.22018313408,1
5376,1,0,7695,,-43411.258904218674,-43411.22018313408,1
5377,1,586,195,,-43411.258904218674,-43411.22018313408,1
5378,1,0,6658,,-43411.258904218674,-43411.22018313408,1
5379,1,0,8105,,-43411.258904218674,-43411.22018313408,1
5380,1,0,8919,,-43411.258904218674,-43411.22018313408,1
5381,1,0,10600,,-43411.258904218674,-43411.22018313408,1
5382,1,66,14912,,-43411.258904218674,-43411.22018313408,1
5383,1,0,14968,,-43411.258904218674,-43411.22018313408,1
5384,1,0,2455,,-43411.258904218674,-43411.22018313408,1
5385,1,0,13448,,-43411.258904218674,-43411.22018313408,1
5386,1,0,13345,,-43411.258904218674,-43411.22018313408,1
5387,0,0,4293,,-43411.258904218674,-43411.22018313408,1
5388,0,0,11431,,-43411.258904218674,-43411.22018313408,1
5389,1,0,9544,,-43411.258904218674,-43411.22018313408,1
5390,1,0,12866,,-43411.258904218674,-43411.22018313408,1
5391,1,0,10867,,-43411.258904218674,-43411.22018313408,1
5392,1,0,698,,-43411.258904218674,-43411.22018313408,1
5393,1,0,9482,,-43411.258904218674,-43411.22018313408,1
5394,1,0,14935,,-43411.258904218674,-43411.22018313408,1
5395,1,0,13385,,-43411.258904218674,-43411.22018313408,1
5396,1,0,4074,,-43411.258904218674,-43411.22018313408,1
5397,1,0,11392,,-43411.258904218674,-43411.22018313408,1
5398,1,0,11299,,-43411.258904218674,-43411.22018313408,1
5399,1,0,10295,,-43411.258904218674,-43411.22018313408,1
5400,1,0,11678,,-43411.258904218674,-43411.22018313408,1
5401,1,0,2111,,-43411.258904218674,-43411.22018313408,1
5402,1,0,5751,,-43411.258904218674,-43411.22018313408,1
5403,1,0,9985,,-43411.258904218674,-43411.22018313408,1
5404,0,0,9849,,-43411.258904218674,-43411.22018313408,1
5405,1,0,11882,,-43411.258904218674,-43411.22018313408,1
5406,1,0,13435,,-43411.258904218674,-43411.22018313408,1
5407,0,0,6447,,-43411.258904218674,-43411.22018313408,1
5408,1,0,6370,,-43411.258904218674,-43411.22018313408,1
5409,1,0,5699,,-43411.258904218674,-43411.22018313408,1
5410,0,0,5566,,-43411.258904218674,-43411.22018313408,1
5411,1,0,7068,,-43411.258904218674,-43411.22018313408,1
5412,1,0,12134,,-43411.258904218674,-43411.22018313408,1
5413,0,0,6181,,-43411.258904218674,-43411.22018313408,1
5414,1,0,11623,,-43411.258904218674,-43411.22018313408,1
5415,1,0,11574,,-43411.258904218674,-43411.22018313408,1
5416,0,0,12601,,-43411.258904218674,-43411.22018313408,1
5417,1,0,9902,,-43411.258904218674,-43411.22018313408,1
5418,1,0,11138,,-43411.258904218674,-43411.22018313408,1
5419,1,0,6028,,-43411.258904218674,-43411.22018313408,1
5420,1,0,12489,,-43411.258904218674,-43411.22018313408,1
5421,1,0,12495,,-43411.258904218674,-43411.22018313408,1
5422,1,0,13200,,-43411.258904218674,-43411.22018313408,1
5423,1,0,14994,,-43411.258904218674,-43411.22018313408,1
5424,1,0,5063,,-43411.258904218674,-43411.22018313408,1
5425,0,0,3668,,-43411.258904218674,-43411.22018313408,1
5426,0,0,6223,,-43411.258904218674,-43411.22018313408,1
5427,1,0,11920,,-43411.258904218674,-43411.22018313408,1
5428,1,0,6866,,-43411.258904218674,-43411.22018313408,1
5429,1,0,14882,,-43411.258904218674,-43411.22018313408,1
5430,1,0,9613,,-43411.258904218674,-43411.22018313408,1
5431,1,0,13132,,-43411.258904218674,-43411.22018313408,1
5432,1,0,12374,,-43411.258904218674,-43411.22018313408,1
5433,0,0,8236,,-43411.258904218674,-43411.22018313408,1
5434,1,0,11293,,-43411.258904218674,-43411.22018313408,1
5435,0,0,3193,,-43411.258904218674,-43411.22018313408,1
5436,1,212,14403,,-43411.258904218674,-43411.22018313408,1
5437,1,0,7259,,-43411.258904218674,-43411.22018313408,1
5438,1,0,10756,,-43411.258904218674,-43411.22018313408,1
5439,1,0,11004,,-43411.258904218674,-43411.22018313408,1
5440,1,0,14162,,-43411.258904218674,-43411.22018313408,1
5441,1,0,2520,,-43411.258904218674,-43411.22018313408,1
5442,1,0,2029,,-43411.258904218674,-43411.22018313408,1
5443,1,0,9528,,-43411.258904218674,-43411.22018313408,1
5444,1,0,6171,,-43411.258904218674,-43411.22018313408,1
5445,1,0,9614,,-43411.258904218674,-43411.22018313408,1
5446,1,0,2156,,-43411.258904218674,-43411.22018313408,1
5447,1,0,9859,,-43411.258904218674,-43411.22018313408,1
5448,1,0,9315,,-43411.258904218674,-43411.22018313408,1
5449,1,0,13890,,-43411.258904218674,-43411.22018313408,1
5450,0,0,7938,,-43411.258904218674,-43411.22018313408,1
5451,1,0,13619,,-43411.258904218674,-43411.22018313408,1
5452,1,0,14013,,-43411.258904218674,-43411.22018313408,1
5453,1,0,14291,,-43411.258904218674,-43411.22018313408,1
5454,1,0,9673,,-43411.258904218674,-43411.22018313408,1
5455,0,0,7874,,-43411.258904218674,-43411.22018313408,1
5456,1,0,6632,,-43411.258904218674,-43411.22018313408,1
5457,1,0,14349,,-43411.258904218674,-43411.22018313408,1
5458,0,0,7696,,-43411.258904218674,-43411.22018313408,1
5459,1,0,12258,,-43411.258904218674,-43411.22018313408,1
5460,1,0,6935,,-43411.258904218674,-43411.22018313408,1
5461,1,0,7581,,-43411.258904218674,-43411.22018313408,1
5462,1,0,9074,,-43411.258904218674,-43411.22018313408,1
5463,1,0,14464,,-43411.258904218674,-43411.22018313408,1
5464,1,0,13645,,-43411.258904218674,-43411.22018313408,1
5465,1,0,13613,,-43411.258904218674,-43411.22018313408,1
5466,1,0,1622,,-43411.258904218674,-43411.22018313408,1
5467,1,0,8811,,-43411.258904218674,-43411.22018313408,1
5468,1,0,6135,,-43411.258904218674,-43411.22018313408,1
5469,1,0,7637,,-43411.258904218674,-43411.22018313408,1
5470,1,0,10213,,-43411.258904218674,-43411.22018313408,1
5471,1,0,9269,,-43411.258904218674,-43411.22018313408,1
5472,1,0,13900,,-43411.258904218674,-43411.22018313408,1
5473,1,0,11233,,-43411.258904218674,-43411.22018313408,1
5474,1,0,9411,,-43411.258904218674,-43411.22018313408,1
5475,1,0,11965,,-43411.258904218674,-43411.22018313408,1
5476,1,0,9281,,-43411.258904218674,-43411.22018313408,1
5477,1,0,3614,,-43411.258904218674,-43411.22018313408,1
5478,1,0,12228,,-43411.258904218674,-43411.22018313408,1
5479,1,0,10287,,-43411.258904218674,-43411.22018313408,1
5480,1,0,12560,,-43411.258904218674,-43411.22018313408,1
5481,1,0,4588,,-43411.258904218674,-43411.22018313408,1
5482,1,0,1976,,-43411.258904218674,-43411.22018313408,1
5483,1,0,11046,,-43411.258904218674,-43411.22018313408,1
5484,1,0,12784,,-43411.258904218674,-43411.22018313408,1
5485,1,0,11040,,-43411.258904218674,-43411.22018313408,1
5486,1,0,11014,,-43411.258904218674,-43411.22018313408,1
5487,0,0,2560,,-43411.258904218674,-43411.22018313408,1
5488,1,0,9749,,-43411.258904218674,-43411.22018313408,1
5489,1,0,10868,,-43411.258904218674,-43411.22018313408,1
5490,1,0,9233,,-43411.258904218674,-43411.22018313408,1
5491,1,0,12598,,-43411.258904218674,-43411.22018313408,1
5492,1,0,9603,,-43411.258904218674,-43411.22018313408,1
5493,0,0,7239,,-43411.258904218674,-43411.22018313408,1
5494,1,0,14037,,-43411.258904218674,-43411.22018313408,1
5495,1,0,10650,,-43411.258904218674,-43411.22018313408,1
5496,1,0,9760,,-43411.258904218674,-43411.22018313408,1
5497,1,0,1066,,-43411.258904218674,-43411.22018313408,1
5498,1,0,5632,,-43411.258904218674,-43411.22018313408,1
5499,1,0,9517,,-43411.258904218674,-43411.22018313408,1
5500,1,0,10545,,-43411.258904218674,-43411.22018313408,1
5501,1,0,13401,,-43411.258904218674,-43411.22018313408,1
5502,1,0,13606,,-43411.258904218674,-43411.22018313408,1
5503,1,0,11584,,-43411.258904218674,-43411.22018313408,1
5504,1,0,1499,,-43411.258904218674,-43411.22018313408,1
5505,1,0,12983,,-43411.258904218674,-43411.22018313408,1
5506,0,0,1002,,-43411.258904218674,-43411.22018313408,1
5507,1,0,10945,,-43411.258904218674,-43411.22018313408,1
5508,1,0,8497,,-43411.258904218674,-43411.22018313408,1
5509,1,0,11445,,-43411.258904218674,-43411.22018313408,1
5510,1,0,10951,,-43411.258904218674,-43411.22018313408,1
5511,0,0,11937,,-43411.258904218674,-43411.22018313408,1
5512,1,0,12278,,-43411.258904218674,-43411.22018313408,1
5513,1,0,12823,,-43411.258904218674,-43411.22018313408,1
5514,1,0,13298,,-43411.258904218674,-43411.22018313408,1
5515,1,0,5264,,-43411.258904218674,-43411.22018313408,1
5516,1,0,7976,,-43411.258904218674,-43411.22018313408,1
5517,1,0,2076,,-43411.258904218674,-43411.22018313408,1
5518,1,0,6317,,-43411.258904218674,-43411.22018313408,1
5519,1,0,10582,,-43411.258904218674,-43411.22018313408,1
5520,1,0,4809,,-43411.258904218674,-43411.22018313408,1
5521,1,0,8521,,-43411.258904218674,-43411.22018313408,1
5522,1,0,13373,,-43411.258904218674,-43411.22018313408,1
5523,1,0,13776,,-43411.258904218674,-43411.22018313408,1
5524,1,0,12321,,-43411.258904218674,-43411.22018313408,1
5525,0,0,6691,,-43411.258904218674,-43411.22018313408,1
5526,1,0,10171,,-43411.258904218674,-43411.22018313408,1
5527,1,0,14248,,-43411.258904218674,-43411.22018313408,1
5528,1,0,7485,,-43411.258904218674,-43411.22018313408,1
5529,1,0,3990,,-43411.258904218674,-43411.22018313408,1
5530,1,0,11056,,-43411.258904218674,-43411.22018313408,1
5531,1,0,3205,,-43411.258904218674,-43411.22018313408,1
5532,1,0,6667,,-43411.258904218674,-43411.22018313408,1
5533,1,0,5987,,-43411.258904218674,-43411.22018313408,1
5534,0,0,1787,,-43411.258904218674,-43411.22018313408,1
5535,1,0,5649,,-43411.258904218674,-43411.22018313408,1
5536,1,0,11914,,-43411.258904218674,-43411.22018313408,1
5537,0,0,5870,,-43411.258904218674,-43411.22018313408,1
5538,1,0,5322,,-43411.258904218674,-43411.22018313408,1
5539,1,0,11158,,-43411.258904218674,-43411.22018313408,1
5540,1,0,8010,,-43411.258904218674,-43411.22018313408,1
5541,1,0,12307,,-43411.258904218674,-43411.22018313408,1
5542,1,0,13769,,-43411.258904218674,-43411.22018313408,1
5543,1,0,13323,,-43411.258904218674,-43411.22018313408,1
5544,1,0,7838,,-43411.258904218674,-43411.22018313408,1
5545,1,0,14097,,-43411.258904218674,-43411.22018313408,1
5546,1,0,11913,,-43411.258904218674,-43411.22018313408,1
5547,1,0,12726,,-43411.258904218674,-43411.22018313408,1
5548,0,0,614,,-43411.258904218674,-43411.22018313408,1
5549,0,0,6390,,-43411.258904218674,-43411.22018313408,1
5550,1,0,6284,,-43411.258904218674,-43411.22018313408,1
5551,1,0,7127,,-43411.258904218674,-43411.22018313408,1
5552,1,0,6420,,-43411.258904218674,-43411.22018313408,1
5553,1,0,9771,,-43411.258904218674,-43411.22018313408,1
5554,1,0,11354,,-43411.258904218674,-43411.22018313408,1
5555,1,0,10866,,-43411.258904218674,-43411.22018313408,1
5556,1,0,7640,,-43411.258904218674,-43411.22018313408,1
5557,1,0,7014,,-43411.258904218674,-43411.22018313408,1
5558,1,0,7586,,-43411.258904218674,-43411.22018313408,1
5559,1,0,11982,,-43411.258904218674,-43411.22018313408,1
5560,0,0,2748,,-43411.258904218674,-43411.22018313408,1
5561,1,0,12619,,-43411.258904218674,-43411.22018313408,1
5562,0,0,5800,,-43411.258904218674,-43411.22018313408,1
5563,1,0,8279,,-43411.258904218674,-43411.22018313408,1
5564,1,0,7234,,-43411.258904218674,-43411.22018313408,1
5565,1,0,13251,,-43411.258904218674,-43411.22018313408,1
5566,1,0,14216,,-43411.258904218674,-43411.22018313408,1
5567,0,0,11357,,-43411.258904218674,-43411.22018313408,1
5568,1,0,12219,,-43411.258904218674,-43411.22018313408,1
5569,1,0,12351,,-43411.258904218674,-43411.22018313408,1
5570,1,0,10417,,-43411.258904218674,-43411.22018313408,1
5571,1,0,6789,,-43411.258904218674,-43411.22018313408,1
5572,1,0,4393,,-43411.258904218674,-43411.22018313408,1
5573,1,0,9639,,-43411.258904218674,-43411.22018313408,1
5574,1,0,13762,,-43411.258904218674,-43411.22018313408,1
5575,1,0,1951,,-43411.258904218674,-43411.22018313408,1
5576,1,0,4837,,-43411.258904218674,-43411.22018313408,1
5577,1,0,11881,,-43411.258904218674,-43411.22018313408,1
5578,1,0,13056,,-43411.258904218674,-43411.22018313408,1
5579,1,0,10350,,-43411.258904218674,-43411.22018313408,1
5580,1,0,6322,,-43411.258904218674,-43411.22018313408,1
5581,1,0,9017,,-43411.258904218674,-43411.22018313408,1
5582,0,0,10108,,-43411.258904218674,-43411.22018313408,1
5583,1,0,14163,,-43411.258904218674,-43411.22018313408,1
5584,1,0,14112,,-43411.258904218674,-43411.22018313408,1
5585,1,0,14285,,-43411.258904218674,-43411.22018313408,1
5586,0,0,12122,,-43411.258904218674,-43411.22018313408,1
5587,1,0,14609,,-43411.258904218674,-43411.22018313408,1
5588,1,0,10475,,-43411.258904218674,-43411.22018313408,1
5589,1,0,13283,,-43411.258904218674,-43411.22018313408,1
5590,1,0,12166,,-43411.258904218674,-43411.22018313408,1
5591,0,0,8130,,-43411.258904218674,-43411.22018313408,1
5592,1,0,3047,,-43411.258904218674,-43411.22018313408,1
5593,1,0,5517,,-43411.258904218674,-43411.22018313408,1
5594,1,0,13413,,-43411.258904218674,-43411.22018313408,1
5595,1,0,12711,,-43411.258904218674,-43411.22018313408,1
5596,1,0,13326,,-43411.258904218674,-43411.22018313408,1
5597,1,74,14890,,-43411.258904218674,-43411.22018313408,1
5598,1,0,1698,,-43411.258904218674,-43411.22018313408,1
5599,1,0,13953,,-43411.258904218674,-43411.22018313408,1
5600,1,0,5009,,-43411.258904218674,-43411.22018313408,1
5601,1,0,14485,,-43411.258904218674,-43411.22018313408,1
5602,1,0,12659,,-43411.258904218674,-43411.22018313408,1
5603,1,0,1694,,-43411.258904218674,-43411.22018313408,1
5604,1,106,14796,,-43411.258904218674,-43411.22018313408,1
5605,1,0,9049,,-43411.258904218674,-43411.22018313408,1
5606,1,0,14863,,-43411.258904218674,-43411.22018313408,1
5607,0,0,8579,,-43411.258904218674,-43411.22018313408,1
5608,1,0,11768,,-43411.258904218674,-43411.22018313408,1
5609,0,0,6183,,-43411.258904218674,-43411.22018313408,1
5610,1,0,8287,,-43411.258904218674,-43411.22018313408,1
5611,1,588,183,,-43411.258904218674,-43411.22018313408,1
5612,1,0,8751,,-43411.258904218674,-43411.22018313408,1
5613,1,0,7030,,-43411.258904218674,-43411.22018313408,1
5614,1,0,11992,,-43411.258904218674,-43411.22018313408,1
5615,1,0,14468,,-43411.258904218674,-43411.22018313408,1
5616,1,0,2337,,-43411.258904218674,-43411.22018313408,1
5617,1,0,11277,,-43411.258904218674,-43411.22018313408,1
5618,1,0,11107,,-43411.258904218674,-43411.22018313408,1
5619,1,0,5001,,-43411.258904218674,-43411.22018313408,1
5620,1,600,138,,-43411.258904218674,-43411.22018313408,1
5621,1,0,7380,,-43411.258904218674,-43411.22018313408,1
5622,0,0,2973,,-43411.258904218674,-43411.22018313408,1
5623,1,0,11722,,-43411.258904218674,-43411.22018313408,1
5624,1,0,13925,,-43411.258904218674,-43411.22018313408,1
5625,1,0,7130,,-43411.258904218674,-43411.22018313408,1
5626,1,0,5124,,-43411.258904218674,-43411.22018313408,1
5627,1,0,13484,,-43411.258904218674,-43411.22018313408,1
5628,0,0,6050,,-43411.258904218674,-43411.22018313408,1
5629,0,0,2930,,-43411.258904218674,-43411.22018313408,1
5630,1,0,6943,,-43411.258904218674,-43411.22018313408,1
5631,1,0,12404,,-43411.258904218674,-43411.22018313408,1
5632,0,0,1216,,-43411.258904218674,-43411.22018313408,1
5633,1,0,6830,,-43411.258904218674,-43411.22018313408,1
5634,1,0,4017,,-43411.258904218674,-43411.22018313408,1
5635,1,0,13241,,-43411.258904218674,-43411.22018313408,1
5636,1,0,2852,,-43411.258904218674,-43411.22018313408,1
